Version,File Name,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,NR,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Buggy
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/PortManager.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java,1.0,1.0,1.0,0.0,0.0,0.0,1.0,71.0,71.0,71.0,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/NativeIO.java,1.0,1.0,1.0,0.0,0.0,0.0,1.0,71.0,71.0,71.0,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieThreadTest.java,84.0,84.0,84.0,84.0,84.0,84.0,1.0,9.0,9.0,9.0,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java,1.0,1.0,1.0,0.0,0.0,0.0,1.0,71.0,71.0,71.0,YES
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreScannableTableAsyncToSyncConverter.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBKStats.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/ReplicationTestUtil.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java,21.0,21.0,21.0,15.0,15.0,15.0,1.0,11.0,11.0,11.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DaemonThreadFactory.java,39.0,39.0,39.0,39.0,39.0,39.0,1.0,23.0,23.0,23.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CommonConfigurationKeys.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,7.0,6.0,3.5,-219.0,0.0,-109.5,2.0,80.0,71.0,40.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/Configurable.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LogMark.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestDeathwatcher.java,1.0,1.0,1.0,0.0,0.0,0.0,1.0,71.0,71.0,71.0,YES
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkVersion.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerMultiDigestTestCase.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerTestCase.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestBackwardCompat.java,15.0,13.0,7.5,1.0,1.0,0.5,2.0,94.0,71.0,47.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java,83.0,83.0,83.0,83.0,83.0,83.0,1.0,12.0,12.0,12.0,NO
6,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java,96.0,96.0,96.0,96.0,96.0,96.0,1.0,8.0,8.0,8.0,NO
6,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java,40.0,40.0,40.0,40.0,40.0,40.0,1.0,8.0,8.0,8.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LEPStateChangeCallback.java,31.0,31.0,31.0,31.0,31.0,31.0,1.0,12.0,12.0,12.0,NO
6,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Counter.java,50.0,50.0,50.0,50.0,50.0,50.0,1.0,8.0,8.0,8.0,NO
6,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java,28.0,28.0,28.0,28.0,28.0,28.0,1.0,8.0,8.0,8.0,NO
6,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java,76.0,76.0,76.0,76.0,76.0,76.0,1.0,8.0,8.0,8.0,NO
6,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,49.0,49.0,49.0,49.0,49.0,49.0,1.0,8.0,8.0,8.0,NO
6,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsLogger.java,55.0,55.0,55.0,55.0,55.0,55.0,1.0,8.0,8.0,8.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,0.0,0.0,0.0,-10.0,0.0,-10.0,1.0,12.0,12.0,12.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,18.0,18.0,18.0,2.0,2.0,2.0,1.0,12.0,12.0,12.0,NO
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionMetaDataImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/DebugUtil.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheMap.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheSet.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/MessagingSessionFacade.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/Mutable.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/SessionImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/StateManager.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContext.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContextFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/ObjectMessageImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/TextMessageImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryArithmeticFunction.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryExprFunction.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ExprFunction.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/LogicalComparisonFunction.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/MyNode.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/PropertyExprFunction.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorConstant.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryExprFunction.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionFactoryImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageProducerImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSubscriberImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/AutoFailTestSupport.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/CombinationTestSupport.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/ConnectionCleanupTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/ConsumerReceiveWithTimeoutTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/ExpiryHogTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JMSConsumerTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JMSDurableTopicRedeliverTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JMSIndividualAckTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JMSMessageTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JMSUsecaseTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckListenerTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsBenchmark.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckListenerTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsConnectionStartStopTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsConsumerResetActiveListenerTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsCreateConsumerInOnMessageTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSelectorTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSendReceiveTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicTransactionTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsMultipleClientsTestSupport.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsRedeliveredTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsRollbackRedeliveryTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveTestSupport.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveWithMessageExpirationTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendWithAsyncCallbackTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTestSupport.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicCompositeSendReceiveTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicRedeliverTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSelectorTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveSubscriberTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsWithJMXTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendSameMessageTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicTransactionTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTransactionTestSupport.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/LoadTestBurnIn.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/MessageListenerRedeliveryTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/RedeliveryPolicyTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/TestSupport.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/TimeStampTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleConsumer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
6,hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleProducer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
